phone_label	text_name	phone_num_within_text	phone_start	phone_end	sampling_time	f0	rms_energy	position_in_word	word_label	word_num_within_text	word_start	word_end	utterance_label	utterance_num_within_text	utterance_start	utterance_end
ɛ	sxw-T0117-texts-un	447	56144.97732426304	56174.97732426304	56159.5578231293	104.13223266601562	71.15462493896484	0.9210526315789473	wɛ	214	55984.97732426304	56174.97732426304	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8	52174.97732426304	57994.97732426304
e	sxw-T0117-texts-un	449	56204.97732426304	56234.97732426304	56219.693877551	107.8354263305664	73.0996322631836	0.75	je	215	56174.97732426304	56234.97732426304	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8	52174.97732426304	57994.97732426304
ɔ	sxw-T0117-texts-un	451	56284.97732426304	56324.97732426304	56304.8866213152	106.17427825927734	70.31685638427734	0.7777777777777778	nɔ	216	56234.97732426304	56324.97732426304	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8	52174.97732426304	57994.97732426304
ɔ	sxw-T0117-texts-un	453	56434.97732426304	56714.97732426304	56575.4988662132	100.56026458740234	72.78266143798828	0.6410256410256411	xɔ	217	56324.97732426304	56714.97732426304	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8	52174.97732426304	57994.97732426304
o	sxw-T0117-texts-un	456	57134.97732426304	57224.97732426304	57181.8707482993	97.78270721435547	65.60657501220703	0.7352941176470702	bo	219	57054.97732426303	57224.97732426304	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8	52174.97732426304	57994.97732426304
ɔ	sxw-T0117-texts-un	459	57584.97732426303	57634.97732426304	57607.8344671202	115.3238754272461	73.51985931396484	0.7727272727272065	nɔ	221	57524.97732426304	57634.97732426304	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8	52174.97732426304	57994.97732426304
a	sxw-T0117-texts-un	461	57764.97732426303	57994.97732426304	57878.4467120181	96.47359466552734	65.10511016845703	0.6805555555555354	za	222	57634.97732426304	57994.97732426304	dɔ̃ ɔ̃ ɲĩ onũ nã je nɔ̃ va ji ɖe to nĩ je nɔ̃ sɔ do xwegbe wɛ je nɔ̃ xɔ bo nɔ̃ zã	8	52174.97732426304	57994.97732426304
e	sxw-T0117-texts-un	463	58444.97732426303	58474.97732426304	58459.7619047619	NA	57.91901397705078	0.028301886792452442	egbe	224	58444.97732426303	58974.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
e	sxw-T0117-texts-un	466	58724.97732426304	58974.97732426304	58850.6462585034	116.66107940673828	53.181640625	0.7641509433962297	egbe	224	58444.97732426303	58974.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
i	sxw-T0117-texts-un	468	59114.97732426304	59424.97732426304	59271.5986394558	109.42928314208984	69.63385772705078	0.6555555555555556	fi	225	58974.97732426304	59424.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
o	sxw-T0117-texts-un	469	59424.97732426304	59604.97732426304	59517.1541950113	NA	62.93332290649414	0.2571428571428571	ola	226	59424.97732426304	59774.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
a	sxw-T0117-texts-un	471	59714.97732426304	59774.97732426304	59742.664399093	114.10090637207031	72.86737060546875	0.9142857142857143	ola	226	59424.97732426304	59774.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
ɛ	sxw-T0117-texts-un	473	59864.97732426304	59954.97732426304	59908.0385487528	110.46806335449219	71.95625305175781	0.75	mɛ	227	59774.97732426304	59954.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
ɛ	sxw-T0117-texts-un	476	60374.97732426303	60414.97732426304	60394.1383219955	87.03850555419922	63.329261779785156	0.9565217391304189	lwɛ	228	59954.97732426304	60414.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
o	sxw-T0117-texts-un	477	60414.97732426304	60544.97732426304	60479.3310657596	78.4697494506836	67.00057220458984	0.09558823529411764	ola	229	60414.97732426304	61094.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
a	sxw-T0117-texts-un	479	60664.97732426304	61094.97732426304	60880.2380952381	105.48868560791016	67.36258697509766	0.6838235294117647	ola	229	60414.97732426304	61094.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
a	sxw-T0117-texts-un	480	61094.97732426304	61204.97732426304	61150.8503401361	104.96883392333984	70.78186798095703	0.14473684210526316	adodwe	230	61094.97732426304	61474.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
o	sxw-T0117-texts-un	482	61294.97732426304	61344.97732426304	61321.2358276644	105.49480438232422	68.0595474243164	0.5921052631578947	adodwe	230	61094.97732426304	61474.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
e	sxw-T0117-texts-un	485	61434.97732426304	61474.97732426304	61456.5419501134	127.66378021240234	74.875030517578125	0.9473684210526315	adodwe	230	61094.97732426304	61474.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
e	sxw-T0117-texts-un	487	61524.97732426304	61574.97732426304	61551.7573696145	132.62705993652344	76.09789276123047	0.75	ɖe	231	61474.97732426304	61574.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
ɛ	sxw-T0117-texts-un	489	61714.97732426304	61744.97732426304	61732.1655328798	123.94178009033203	75.19157409667969	0.9117647058823529	wɛ	232	61574.97732426304	61744.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
e	sxw-T0117-texts-un	490	61744.97732426304	61784.97732426304	61767.2448979592	119.67435455322266	75.693389892578125	0.5	e	233	61744.97732426304	61784.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
i	sxw-T0117-texts-un	492	61824.97732426304	61964.97732426304	61892.5283446712	113.90621185302734	65.73511505126953	0.6111111111111112	ɲi	234	61784.97732426304	61964.97732426304	egbe fi olã mɛ̃ lwɛ̃ olã adodwe ɖe wɛ e ɲi	9	58444.97732426303	61964.97732426304
e	sxw-T0117-texts-un	495	62259.988662131516	62319.98866213152	62288.4240362812	133.43418884277344	77.67704772949219	0.7	xe	236	62219.98866213152	62319.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
a	sxw-T0117-texts-un	497	62389.98866213152	62489.988662131516	62438.7641723356	148.4057159423828	87.082611083984375	0.7058823529412067	na	237	62319.98866213152	62489.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	498	62489.988662131516	62519.988662131516	62503.9115646259	125.53951263427734	82.04859161376953	0.08823529411764706	oɦu	238	62489.988662131516	62659.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
u	sxw-T0117-texts-un	500	62589.988662131516	62659.988662131516	62624.1836734694	109.0857162475586	71.58241271972656	0.7941176470588235	oɦu	238	62489.988662131516	62659.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	502	62689.988662131516	62729.988662131516	62709.3764172336	106.41899871826172	75.04225158691406	0.7142857142857143	je	239	62659.988662131516	62729.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
a	sxw-T0117-texts-un	504	62779.98866213152	62879.988662131516	62829.6485260771	101.61289978027344	73.494842529296875	0.6666666666667151	va	240	62729.988662131516	62879.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɔ	sxw-T0117-texts-un	506	62939.988662131516	63019.988662131516	62979.9886621315	111.31148529052734	75.0790023803711	0.7142857142857143	bɔ	241	62879.988662131516	63019.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	508	63099.98866213152	63179.98866213152	63140.3514739229	129.06520080566406	76.67750549316406	0.7500000000000113	le	242	63019.988662131516	63179.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	509	63179.98866213152	63219.98866213152	63200.4875283447	115.7171630859375	72.07325744628906	0.05263157894736943	egbe	243	63179.98866213152	63559.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	512	63309.988662131516	63559.988662131516	63436.0204081633	103.27814483642578	70.8779296875	0.671052631578941	egbe	243	63179.98866213152	63559.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɔ	sxw-T0117-texts-un	513	63559.988662131516	63619.988662131516	63591.3718820862	93.23467254638672	63.3338737487793	0.5	ɔ	244	63559.988662131516	63619.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɔ	sxw-T0117-texts-un	516	63849.98866213152	63879.988662131516	63866.9954648526	100.449951171875	68.47119140625	0.916666666666707	mɔ	246	63699.988662131516	63879.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɔ	sxw-T0117-texts-un	519	63989.988662131516	64049.98866213152	64022.3469387755	151.54638671875	80.8841323852539	0.6666666666666666	bɔ	248	63959.98866213152	64049.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	521	64079.98866213151	64109.988662131516	64092.5056689342	129.3255157470703	79.553131103515625	0.7499999999998485	do	249	64049.98866213152	64109.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɔ	sxw-T0117-texts-un	523	64199.988662131516	64259.988662131516	64227.8117913832	103.68871307373047	72.541900634765625	0.8	mɔ	250	64109.988662131516	64259.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɔ	sxw-T0117-texts-un	525	64319.96598639456	64399.988662131516	64358.1065759637	107.3453598022461	77.98383331298828	0.7142047295108829	vɔ	251	64259.988662131516	64399.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	526	64399.988662131516	64469.988662131516	64433.2766439909	123.90711212158203	62.89310836791992	0.5	e	252	64399.988662131516	64469.988662131516	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	528	64839.988662131516	65019.98866213152	64929.3990929705	107.56097412109375	76.43090057373047	0.8363636363636385	bo	253	64469.988662131516	65019.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	531	65389.988662131516	65439.98866213152	65415.4988662132	139.5042266845703	80.114105224609375	0.8333333333333334	le	255	65289.98866213152	65439.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɛ	sxw-T0117-texts-un	532	65439.98866213152	65469.988662131516	65455.589569161	133.57994079589844	63.55290222167969	0.057692307692307696	ɛmɛ	256	65439.98866213152	65699.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɛ	sxw-T0117-texts-un	534	65539.98866213152	65699.98866213152	65620.9637188209	131.31483459472656	55.97877883911133	0.6923076923076923	ɛmɛ	256	65439.98866213152	65699.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	536	65879.98866213152	65909.98866213152	65896.5873015873	134.31410217285156	78.96996307373047	0.9285714285714286	ɖe	257	65699.98866213152	65909.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	538	65939.98866213152	65969.98866213151	65956.7233560091	133.12477111816406	76.588836669921875	0.7499999999999394	je	258	65909.98866213152	65969.98866213151	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
i	sxw-T0117-texts-un	540	66159.98866213152	66319.96598639457	66242.3696145125	115.39240264892578	65.35009002685547	0.7714461578333577	si	259	65969.98866213151	66319.96598639457	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	543	66489.98866213152	66529.98866213151	66507.970521542	124.0506362915039	76.55638122558594	0.7999999999999708	le	261	66429.98866213152	66529.98866213151	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	544	66529.98866213151	66639.98866213151	66583.1405895692	NA	54.583404541015625	0.23913043478259358	oto	262	66529.98866213151	66759.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	546	66709.96598639457	66759.98866213152	66733.4807256236	130.53103637695312	80.02461242675781	0.8912550527457617	oto	262	66529.98866213151	66759.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	548	66839.98866213152	66869.98866213152	66853.7528344671	115.65587615966797	68.84264373779297	0.8636363636363636	ɖe	263	66759.98866213152	66869.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0117-texts-un	550	66909.98866213152	66949.98866213152	66928.9229024943	117.39484405517578	75.97724151611328	0.75	je	264	66869.98866213152	66949.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
ɛ	sxw-T0117-texts-un	552	67019.98866213152	67149.98866213152	67084.2743764172	88.4356460571289	61.6788444519043	0.675	mɛ	265	66949.98866213152	67149.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	554	67219.98866213151	67269.98866213152	67244.6371882086	95.7957534790039	70.9926528930664	0.3653846153845594	ɖokpo	266	67149.98866213152	67409.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	557	67359.98866213151	67409.98866213152	67384.9546485261	130.80453491210937	75.34441375732422	0.9038461538460979	ɖokpo	266	67149.98866213152	67409.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	559	67439.98866213152	67489.98866213152	67465.1360544218	106.00961303710937	68.77250671386719	0.038461538461538464	ɖokpo	267	67409.98866213152	68839.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
o	sxw-T0117-texts-un	562	68809.98866213152	68839.98866213152	68823.20861678	NA	24.721466064453125	0.9895104895104895	ɖokpo	267	67409.98866213152	68839.98866213152	xe nã oɦũ je va bɔ le egbe ɔ̃ mɔ̃ bɔ do mɔ̃ vɔ e bo le ɛmɛ̃ ɖe je si, le oto ɖe je mɛ̃ ɖokpo ɖokpo	10	62219.98866213152	68839.98866213152
e	sxw-T0138-texts-un	3	789.9886621315193	829.9886621315193	809.331065759637	146.75540161132812	76.02323913574219	0.9459459459459459	je	2	459.9886621315193	829.9886621315193	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɔ	sxw-T0138-texts-un	5	1269.9886621315193	1339.9886621315193	1305.45351473923	NA	67.26285552978516	0.9313725490196079	nɔ	3	829.9886621315193	1339.9886621315193	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɔ	sxw-T0138-texts-un	7	1519.9886621315193	1599.9886621315193	1561.03174603175	168.32061767578125	75.29790496826172	0.8461538461538461	jɔ	4	1339.9886621315193	1599.9886621315193	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɛ	sxw-T0138-texts-un	10	1709.9886621315193	1789.9886621315193	1751.46258503401	111.78707122802734	71.90007019042969	0.31250000000000017	gbɛtaɖe	5	1599.9886621315193	2079.988662131519	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
a	sxw-T0138-texts-un	12	1889.9886621315193	1979.9886621315193	1936.8820861678	114.6485366821289	71.5489501953125	0.697916666666667	gbɛtaɖe	5	1599.9886621315193	2079.988662131519	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
e	sxw-T0138-texts-un	14	2039.988662131519	2079.988662131519	2062.16553287982	111.71467590332031	68.44124603271484	0.9583333333333333	gbɛtaɖe	5	1599.9886621315193	2079.988662131519	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɔ	sxw-T0138-texts-un	16	2159.988662131519	2229.9886621315195	2197.4716553288	133.03167724609375	73.26194763183594	0.7666666666666644	lɔ	6	2079.988662131519	2229.9886621315195	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
u	sxw-T0138-texts-un	19	2419.9886621315195	3169.9886621315195	2793.820861678	140.492431640625	63.47528839111328	0.5639534883720932	tu	8	2309.988662131519	3169.9886621315195	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
a	sxw-T0138-texts-un	21	3239.988662131519	3299.9886621315195	3269.89795918367	115.76246643066406	68.82592010498047	0.03571428571428569	asosjasjɔ	10	3239.988662131519	4079.9886621315195	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
o	sxw-T0138-texts-un	23	3399.9886621315195	3439.9886621315195	3420.2380952381	NA	64.8217544555664	0.21428571428571472	asosjasjɔ	10	3239.988662131519	4079.9886621315195	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
a	sxw-T0138-texts-un	26	3609.9886621315195	3679.988662131519	3645.74829931973	107.37670135498047	72.3990249633789	0.4821428571428569	asosjasjɔ	10	3239.988662131519	4079.9886621315195	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɔ	sxw-T0138-texts-un	29	3889.988662131519	4079.9886621315195	3986.51927437642	92.71631622314453	57.07745361328125	0.8869047619047614	asosjasjɔ	10	3239.988662131519	4079.9886621315195	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɛ	sxw-T0138-texts-un	31	4249.988662131519	4289.98866213152	4272.16553287982	101.06304931640625	63.84075164794922	0.904761904761905	wɛ	11	4079.9886621315195	4289.98866213152	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
a	sxw-T0138-texts-un	34	4589.988662131519	4629.988662131519	4607.92517006803	101.61289978027344	70.67974853515625	0.4999999999999993	flasegbe	12	4289.98866213152	4929.988662131519	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
e	sxw-T0138-texts-un	36	4749.988662131519	4779.988662131519	4763.27664399093	134.1103057861328	67.73138427734375	0.7421874999999997	flasegbe	12	4289.98866213152	4929.988662131519	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
e	sxw-T0138-texts-un	39	4889.988662131519	4929.988662131519	4908.60544217687	103.45976257324219	68.37390899658203	0.96875	flasegbe	12	4289.98866213152	4929.988662131519	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɔ	sxw-T0138-texts-un	41	4999.988662131519	5069.988662131519	5033.88888888889	94.30718994140625	60.657413482666016	0.75	nɔ	13	4929.988662131519	5069.988662131519	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
ɔ	sxw-T0138-texts-un	43	5169.988662131519	5579.98866213152	5374.65986394558	NA	48.57191467285156	0.5980392156862753	jɔ	14	5069.988662131519	5579.98866213152	je nɔ̃ jɔ gbɛtaɖe lɔ tũ asosjasjɔ̃ wɛ flãsegbe nɔ̃ jɔ	1	0	5579.98866213152
a	sxw-T0138-texts-un	47	5869.98866213152	5939.988662131519	5905.86167800453	115.14360046386719	68.9051284790039	0.26623376623376654	saxwɛgbe	16	5699.98866213152	6469.988662131519	saxwɛgbe bo nɔ̃ jɔ gbɛkplikpli	2	5699.98866213152	7629.988662131519
